author,comment,publishedAt,likeCount,replyCount
@endangbudi6269,Berarti rezim ini tdk melanjutkan presiden sebelumnya knp IKN dipobdah???.IKN scan cina,2024-02-12T04:02:34Z,0,1
@feriliwa9519,"Kami orang sumatera setuju pemindahan ibu kota, masa Malaysia aja sukses mindahin ibu kota, knp kita gak",2024-02-11T02:50:59Z,4,1
@fajrulmubayyin6613,"Pendukung anies mana nih,, yang katanya ga setuju sama IKN 😂",2024-02-09T01:19:03Z,2,0
@SudibyoYo-f8f,Jakarta rawan tenggelam<br>Gue thn 1965&amp;2001<br>Baru pulang kampung ke<br>Samarinda guys <br>Jadi bangga sekarang IKN<br>di Kaltim udah nggak lagi<br>Gatal2&amp;korengan<br>Ex warga Tg Priuk Jakut<br>Mantan Peristiwa Priuk 98,2024-02-08T04:06:02Z,1,0
@danielbunwat9582,Yang harus terjadi terjadilah,2024-02-06T10:23:00Z,0,0
@Bakteribaik2935,Namaypulojawa tp ibukotay diwilayahe orang betawi dansundah jadi yg pling mrasakn kemejuan yjelas mereki orang jawa gk dpt apa2 bos mau pindh juga yg rugi betawi dan sunda kira2 klo bisa lebih baik pindah kepapua sangat damai atau alam gaib wkwkwk,2024-02-05T13:59:26Z,0,0
@srinurhidayati3323,Mbk nya yg cuma bisa omong doang. Tengok dong ke Kalimantan sana biar lihat sendiri. Jgn omon2 doang. Ikn sdh mau jdi diblg bru rencana. Ngawur sj km nmbk,2024-02-04T18:51:58Z,0,2
@mulianaphone1714,"Hayo para kadrun kementari terus masalah IKN,tp aneh nya hanya di mensos tdk brani menuntut DPRI yg nengsahkan",2024-02-02T02:56:16Z,0,0
@jannywatung9614,Org yg bodoh lihat jakarta udah penuh org setiap tahun transmigrasi  penurunan tanah banjir susah d atasi,2024-02-02T02:03:37Z,0,0
@asseqhasaila17,"bagus dah ,biar orang² jahat ,orang² serakah,perusak Alam pindah dari tanah pasundan jakarta..semoga semua nya sama perusahaan²an nya pindah ke kalimantan..<br><br>biar tanah pasundan kembali hijau sejuk",2024-02-02T01:50:27Z,0,1
@SUMAJIINDAH,"Percayalah ke bpk jokowi hai rakyat indonesia....... Karna beliu betoel betoel tulus menata jndonesia ini dg menata negara lebih indah , dan sejuk di kota baru.....<br> Semoga ummat islam mendukung dan merespon demi kemanusiaan.<br><br><br><br>..",2024-02-01T23:04:51Z,0,0
@SUMAJIINDAH,"Alhamdulillah ..... Kita bakal pindah , tentunya orang wali yg bisa berbuat seperti itu...... Bpk jokowi memang orang hebat....... Beliu selalu siap bekerja ..... Tdk mau ngomong tokkawan salam sehat p.jokowi......",2024-02-01T23:00:10Z,0,0
@andrealif-m3k,Yg tidak setuju dgn ibu kota baru hanya orang dungu,2024-02-01T01:40:29Z,1,1
@BardanNur,"Bukan mimpi💭 tapi memenuhi menuju Indonesia maju👉 akhir jaman menuju IKN mendekati kiamat, raja/presiden RI yang terakhir dari orang kulit hitam dan orang kulit putih, makmur 40 hari☀ setelah makmur 40 hari☀ maka panas uang🤑💸💵💴💶💰💳 dipegang yang dibeli tidak ada, dajal beroperasi kiamat sudah. Salam sehat selalu❤❤❤",2024-01-30T12:06:31Z,0,0
@mekaniklistrik2505,"Proyek ikn ambisi suku jawa, yang Pribumi jangan berharap sejahtera",2024-01-30T03:41:11Z,0,1
@DEDEJUARIAH-gj9yt,Mass si,2024-01-29T09:25:45Z,0,1
@JubaedahBedah-b5j,Ia. Lah. Dipindahkan. <br>Makan. Tuh. Luaass. <br>Kosony. Melonypony.  NoL. BesaR.  Tida. Ada. Apa. Apa.  Jawa😮 padat. Berisi. Makan. Tuh. Hutan. Sama. UlaRr.  Rasain. Jago. Korupsi.  Anda. <br>Tida. Bisa. Korupsi.  Jawa. Emas. Tima. Minyak. Makanya. Pake. Rebutan.  Dari. Jaman. Nabi. Adam.  Mampuuss. Syukuri.  Rasain.  Makan. Hutan.   Bego. !!???,2024-01-29T07:17:35Z,0,0
@zaeirudiarmansyah9345,"<a href=""https://www.youtube.com/shorts/stSANye1Ws8"">https://youtube.com/shorts/stSANye1Ws8?si=syaSGWgQ64LW7kYG</a>.      <br><br> KEADAAN IBU KOTA YANG HANCUR SEPERTI LINK CHANEL DIATAS ITULAH ???. <br><br>YANG PANTAS UNTUK JOKOWI KHUSUSNYA PRESIDEN ISRAEL MEMBANGUN IBU KOTA BARU MENGGANTIKAN IBU KOTANYA YANG HANCUR AKIBAT PERANG. <br><br>BUKAN BUKAN BUKAN SEPERTI INDONESIA ???. <br><br>PERANG ENGGAK ?. <br><br>IBU KOTA INDONESIA JAKARTA MASIH TETAP CANTIK GEMOY MENGGODA DAN MEMPESONA....?.  <br><br>EHH .....?. <br>PRESIDENNYA SEPERTI BAPAK BAPAK KEGANJENAN YANG BURUNGNYA GAK BISA BERKICAU BANYAK MENGHADAPI ISTRI PERTAMA....?. <br><br>PENGEN KAWIN LAGI  ..... <br>DENGAN BUANG BUANG DUIT SEKALIGUS MENGGADAIKAN ..... DAN MENGIKAT LEHER ANAK CUCUNYA ( Rakyat Indonesia ) DENGAN HUTANG ???. <br><br>HANYA UNTUK MENGHADIRKAN IBU KOTA BARU YANG BISA DI ANALOGIKAN SEBAGAI IBU TIRI YAITU IKN KALIMANTAN ..... MENGGANTIKAN IBU KOTA JAKARTA YANG MENJADI IBU KANDUNG BAGI SELURUH RAKYAT INDONESIA DARI SABANG ATJEH SAMPAI MERAUKE PAPUA IRIAN JAYA. <br><br>INNALILLAH. <br>😑😔😔😏. ..",2024-01-28T21:30:48Z,0,0
@zaeirudiarmansyah9345,"APAPUN ALASANNYA DAN BAGAIMANAPUN ADANYA ???<br> <br>SATU HAL YANG SANGAT PERLU DI PAHAMI JUGA PENTING DI SADARi Dan .... <br>TIDAK SALAH Di Ketahui Oleh Para Pemimpin Yang Berkuasa. <br>BAHWA !!.<br>KALAOU.....?. <br>PEMBANGUNAN KOTA DENGAN MERUBAH KAMPUNG MENJADI DESA DAN MERUBAH DESA MENJADI KOTA ???. <br><br>ITU SYAHHH !. <br>DAN WAJAR WAJAR SAJA. <br>SEHINGGA ..... <br> HARUS MENJADI PROGRAM KERJA YANG BISA DILAKUKAN OLEH SETIAP PEMIMPIN YANG BERKUASA UNTUK MEMAJUKAN SETIAP DAERAH WILAYAH DAN PROPINSI YANG DIPIMPINNYA.<br><br>BAIK SEBAGAI RT RW Kades Kadus Lurah Camat Bupati Walikota Atau Gubernur.... Sebelum menjadi Bapak Untuk Semuanya Yaitu PRESIDEN. <br><br>TAPI KALAU MEMBUAT ATAU MEMBANGUN IBU KOTA  BARU ???. <br><br>BUKAN KAMPUNG BUKAN DESA LEBIH LEBIH BUKAN KOTA YANG DIJADIKAN IBUKOTA TAPiii......?. <br>HUTANN DIJADIKAN IBU KOTA ???. <br>BUKAN BUKAN IBUKOTA PROPINSI TAPI IBUKOTA NEGARA ???. <br><br>SATU SATUNYA  PERBUATAN BODOHH MUBAZIR PERCUMA DAN SIA SIA DENGAN MENGABAIKAN KEPENTINGAN YANG LEBIH PENTING YAITU MEMPERBAIKI KESENJANGAN SOSIAL DAN EKONOMI RAKYAT YANG BEGITU MEMPRIHATINKAN DILAKUKAN OLEH  PRESIDEN DI DUNIA DENGAN MENJADIKAN HUTANN MENJADI IBU KOTA NEGARA ....?. <br><br>DARI ZAMAN RAJA NAMRUZ DAN FIR&#39;AUN SEKALIPUN TAK PERNAH ADA KEDENGARAN ATAU TERBACA BERITA ADA PERSIDEN RAJA ATAU ORANG SAKTI YANG BISA MERUBAH HUTANN JADI IBU KOTA BARU MENGGANTIKAN IBU KOTA NEGARA YANG SUDAH  ADA....?. <br><br>iTuu .....?!. <br>Adalah HANYA DAN CUMA PRESIDEN JOKOWI Yang Melakukannya <br><br>DENGAN KEADAAN TIDAK TERJEPIT ?. <br>SEPERTI PADA MASA PENJAJAHAN KAPIRRR BELANDA SEHINGGA PUSAT OPERASIONAL PEMERINTAHAN NEGARA INDONESIA HARUS PINDAH KE PADANG SUMATRA BARAT DAN JOGJA ???. <br><br>TAPI KEADAAN ....?. <br>YANG BISA DIANALOGIKAN ATAU DI IBARATKAN DAN DIUMPAMAKAN SEPERTI SEORANG LAKI LAKI SEBAGAI SUAMI PENGEN PUNYA BINI BARU KARENA BURUNGNYA GAK BISA BANYAK BERKICAU MENGHADAPI ISTRI PERTAMA SEMENTARA ..... ISTRI PERTAMA MASIH TETAP CANTIK GEMOYY MENGGODA DAN MEMPESONA ????. <br><br>SUNGGUH !!.<br>ITU YANG SALAH BUKAN ANAKNYA TAPI LAKI LAKINYA..... SEBAGAI SUAMI MEMILIKI KELAINAN JIWA TIDAK CUKUP PUNYA ISTRI SATU SAJA....  SEPERTI SOEKARNO YANG PUNYA ISTRI...?. <br>TIDAK CUMA SATU TAPI TERDAFTAR SEMBILAN. <br><br>KARENA KELAINAN JIWA ?. <br>KEMARUK KEKUASAAN SEHINGGA MENETAPKAN DIRINYA MENJADI PRESIDEN SEUMUR HIDUP ???. <br><br>( Dan Jokowi Juga Mabuk Kekuasaan Atau Kemaruk Kekuasaan Hingga iNgin Berkuasa Tiga Priode YANG TIDAK Menutup Kemungkinan 4567 Priode Seperti Soeharto Jika Bisa Jebol 3 Priode. Tapi Karna Banyak Tantangan ?.  ANAKNYA GIBRAN Yang DiJadikan Presiden?. Dan SEKALI LAGI ?. <br>CUMA PERSIDEN JOKOWI Lah Yang Masih Jadi Persiden ingin Menjadikan Anaknya Yang Blimbing Sayur Jadi Persiden Jika PRABOWO Sesaat Jadi Presiden Karena FAKTOR USIA KENA STROKE Atau DROP KESEHATANNYA Seperti RUHUT BINSAR PANJAITAN Yang Sekarang Lagi BERNEGOSIASI Dengan MAKAIKAT IZRAIL. <br>BISA Tinggal DiRumah Atau Tetap DiRunah Sakit ?. <br>ATAU LANJUTT ??!. <br>( Lanjut Ke Alam Baqa Maksudnya )....<br><br> DIMANA SEBAGAI PENGUASA ???. <br>SELAIN BISA MELAKUKAN SEGALA HAL DENGAN KEKUASAANNYA ?. <br>SOEKARNO INGIN MENYAMAI ATAU MENGALAHKAN BANYAKNYA ISTRI RASULULLAH MUHAMMAD SAW YANG TERDAFTAR ADA SEBELASSS ,?. <br><br>TAPI ALLAH TIDAK MENGIZINKAN ?. <br>BARU PUNYA ISTRI TERDAFTAR SEMBILAN....?. <br><br>KARNA KENAKALAN ANAK EMAS SOEKARNO YAITU PKI ???. <br><br>SOEKARNO KEBURU HILANG KEKUASAANNYA ..... KARNA SEBAB LAINNYA YAITU PUNYA ISTRI BANYAK BERDASARKAN NAFSU SEX LAKI LAKI SEMENTARA RASULULLAH MUHAMMAD SAW ???. <br><br>PUNYA BANYAK ISTRI....?.<br> ADALAH ATAS PERINTAH ALLAH UNTUK MENGANGKAT HARKAT DERAJAT DAN MARTABAT PEREMPUAN SEKALIGUS MEMULIAKAN PEREMPUAN DENGAN MENJADIKAN SURGA BERADA DI BAWAH TELAPAK KAKI PEREMPUAN DENGAN SEBUTAN IBU..... YAITU PEREMPUAN YANG DINIKAHI DAN HALAL UNTUK DIGAULI SEBAGAI PETUNJUK ?.  PEDOMAN TELADAN DAN SUNNAH BAGI SEMUA LAKI LAKI ISLAM DIDALAM MENGHARGAI MENGHORMATI DAN MEMULIAKAN PEREMPUAN. <br><br>DIMANA DIZAMAN DAN DIMASA iTu ???. <br>STATUS PEREMPUAN BEGITU RENDAH DIHADAPAN LAKI LAKI DAN HINA TAK ADA HARGANYA DIMATA LAKI LAKI. <br><br>SEHINGGA LAKI LAKI KAPIRRR YANG PUNYA KEKUATAN ?. <br>APALAGI PUNYA KEKAYAAN DAN KEKUASAAN SEPERTI SOEKARNO ???. <br><br>BISA MENGGAULI PEREMPUAN MANAPUN DAN MEMILIKI ISTRI  BERAPA BANYAKPUN SEKUAT BURUNG 🐦 KAPIRRR ITU BERKICAU DAN SELEBAR SAYAP BURUNG 🐦 KAPIRR ITU TERBANG UNTUK BISA MENGGAULI PEREMPUAN DIBELAHAN DUNIA MANAPUN. <br><br>KEHADIRAN MUHAMMAD LAH ???. <br>YANG MERUBAH PERLAKUAN DAN PANDANGAN LAKI LAKI DUNIA KHUSUSNYA LAKI KAKI ISLAM UNTUK LEBIH BAIK MENGHARGAI PEREMPUAN LEBIH MENGHORMATI PEREMPUAN DAN LEBIH MEMULIAKAN PEREMPUAN. <br>DENGAN KETENTUAN DAN SYARAT YANG BERLAKU.... ?. <br><br>PALING UTAMA  Seperti !!?. <br> LAKI LAKI YANG BENARRR MENGIKUTI AJARAN MUHAMMAD ?. <br>1. HARAM BERZINAH Atau Tidak Boleh Melakukan Hubungan Badan dengan Perempuan Sebelum Menikah. <br>2. Memang ASSYIK Punya Istri Banyak Tapi LEBIH BAIK Punya Istri Satu. <br>3. LEBIH BAIK MENIKAH LAGI DARI PADA BERZINAH. <br>Dengan Ketentuan Atau Syarat Harus Izin istri Pertama Adil dan Mampu Dalam Materi.<br>DAN 4. <br> TIDAK BOLEH MEMILIKI ISTRI LEBIH DARI 4 Apalagi Menyamai Atau Mengalahkan Banyaknya Istri RASULULLAH MUHAMMAD SAW SEPERTI YANG DILAKUKAN SIEKARNO. <br><br> KARENA ?. <br>RASULULLAH MUHAMMAD SAW PUNYA BANYAK ISTRI BUKAN KARNA NAFSU SEX LAKI LAKI TAPI BERDSARKAN ATAS PERINTAH ALLAH SEHINGGA SEGALA PERBUATAN MUHAMMAD LEBIH LEBIH DIDALAM MENGHADAPI PEREMPUAN ...?. <br>MENJADI  PETUNJUK PEDOMAN TUNTUNAN DAN SUNNAH YANG HARUS DILAKUKAN SEMUA LAKI LAKI ISLAM KALAU MENGAKU SEBAGAI UMMATNYA MUHAMMAD SAW Untuk Mendapatkan Kebahagiaan di Dunia Dan Di Akhirat. <br> <br> Yang Sepertinya ..... <br>DENGAN KEKUASAANNYA Soekarno iNgin Menyaingi atau Mengalahkan RASULULLAH MUHAMMAD SAW Dalam Soal Banyak Banyakan Istri. <br><br>Tapi BARU TERDAFTAR 9 Kali Soekarno Nikah ..... Keburu GAME OVER. <br>TAMAT KEKUASAANNYA. <br><br>Kembali SOAL IKN ???. <br><br> KEBERADAAN IKN DIKALIMANTAN  SEBAGAI IBU KOTA BARU SELAIN IBU KOTA NKRI YAITU JAKARTA ???. <br><br>iiTu Bisa DiAnalogikan Atau Di Umpamakan Dan Di iiBaratkan<br>SEPERTI ANTARA IBU KANDUNG DAN IBU TIRI ???. <br><br>SELAIN ANAK HARAMM YANG DILAHIRKAN IBUNYA TANPA MENIKAH ATAU IBUNYA BUNTING DULUAN TANPA MENIKAH .... KEMUDIAN SETELAH LAHIR DAN DEWASA ....... BARU TAHU SIAPA AYAHNYA ???. <br><br>HANYA ANAK HARAMLAH YANG SETUJU DAN ASYIK ASYIK AJA AYAHNYA KAWIN LAGI DAN PUNYA ISTRI LAGI. <br><br>TAPI BAGI ANAK HALAL....???. <br><br>YANG DILAHIRKAN SETELAH AYAHNYA MENIKAHI IBUNYA ???. <br><br>COBA ANDA TANYAKAN PADA ANAK ANAK ANDA SENDIRI ???. <br><br>APAKAH ANAK ANDA SETUJU ATAU TIDAK JIKA ANDA KAWIN LAGI ???. <br><br>ATAU .... <br>MAUKAH ANAK ANDA PUNYA IBU BARU ATAU IBU TIRI SELAIN IBU KANDUNGNYA YANG MASIH ADA ???. <br><br>PASTI !. <br>PASTI PASTI PASTI ANAK ANDA AKAN MENENTANG KERAS KEINGINAN ANDA UNTUK KAWIN LAGI DAN ANAK ANDA PASTI TIDAK INGIN PUNYA IBU LAIN SELAIN ..... CUKUP !. <br>HANYA ADA SATU IBU BUAT ANAK ANDA YAITU IBU KANDUNGNYA. <br><br>BEGITU JUGALAH UNTUK KEBERADAAN IKN Yang Bisa di Analogikan Sebagai IBU TIRI Yang Nantinya Menggantikan JAKARTA Yang Sebelumnya MENJADi IBU KANDUNG Bagi Seluruh Rakyat Indonesia. Sebagai IBU KOTA NEGARA KESATUAN REPUBLIK INDONESIA Yang Sama Sama Kita Cintai.<br><br>YANG MUNGKIN ?. <br>JIKA TAHUN 2024 INI ANIES JADI PRESIDEN ???. <br><br>KEBERADAAN IKN SEBAGAI IBU TIRI BAGI SELURUH RAKYAT INDONESIA ???. <br><br>KARENA KEBERADAANNYA SEBAGAI IBU TIRI..... ?. <br>TIDAK BEGITU PENTING ?. <br>HANYA MENGUNTUNGKAN SEBAGIAN PIHAK YANG KEMUNGKINAN BISA JADI BUNTUNG KARNA MENGABAIKAN BANYAK KEPENTINGAN LAIN YANG LEBIH PENTING DAN HARUS BERHUTANG RIBUAN TRILILIIYUN DENGAN MENGGADAIKAN TANAH PULAU DAN SDA HASIL BUMI INDONESIA KEPADA ASING DAN ASENG .....?.  <br><br>DAN IKN BUKAN KEBUTUHAN MENDESAK YANG BISA MEMBUAT INDONESIA TERHINA DIMATA DUNIA KARENA TIDAK ADANYA IBU TIRI Yaitu IKN ???. <br><br>MUNGKIN PEMBANGUNAN IKN AKAN DIHAPUS ATAU DIHENTIKAN DAN ANGGARAN YANG TERSISA  AKAN DI ALIH FUNGSIKAN DEMI PEMERATAAN  KEBAIKAN KESEHATAN DAN KESEJAHTRAAN  SELURUH RAKYAT INDONESIA. <br><br>DEMIKIANLAH KIRA KIRA. <br><br>SEMOGA BISA DIPAHAMI. <br><br>😊😊🙏🙏....",2024-01-28T21:29:01Z,0,4
@jatmikomiko-co4gq,IKN di Kalimantan tentu sudah melalui banyak Reaserch para ahli di Bidangnya. Praduga saya dg Ibukota pindah ke IKN maka Indonesia akan pesat menjadi Negara Maju. Ini memang momentum luar biasa. Semoga lancar dan aman.,2024-01-28T19:47:21Z,0,0
@baderiedukasi4914,"Negara bagai keluarga , saya seneng bangun , tapi jangan utang nanti bisa terjebak utang diambil asing , buat apa sih buru buru dijadikan, bangun sesuai kemampuan saja,",2024-01-28T16:26:41Z,0,1
@nopalprtma_,Anies nolak ikn anis presiden ikn mangkrak,2024-01-28T00:41:51Z,1,0
@yuliadiprasojo310,Ini chanel klo di lihat sama paslon 01 dan pendukungnya pasti pada meriang and sakit hatinya bertambah....Bravo NKRI,2024-01-27T04:44:53Z,0,0
@kominggo8193,Itu ide orang kaya.klu masyarakat kecil.hanya bisa melihat dan mendengar.apakah bangunannya kayak hambalang.semoga tidak ya,2024-01-26T13:15:16Z,0,1
@foodday8519,"sudah d bilang, kalau mau jakarta membaik, tinggal mensejahterakan seluruh daerah Indonesia",2024-01-26T12:53:02Z,0,1
@AdiwarnaSalsabila,Supaya kontraktor dan investor panen cuan di proyek ikn,2024-01-25T23:17:02Z,0,1
@OkyRobiyanto,"Kalimantan adalah pulau terluas di Indonesia, populasi Penduduk akan semakin meningkat , saya setuju dengan adanya IKN, siapapun Presidennya sudah pasti harus melanjutkan IKN",2024-01-25T03:55:29Z,1,0
@KevinAprilia-z3c,Batam potensi ekonomi terbesar di asia diabaikan,2024-01-24T13:54:27Z,2,1
@muhammadsigitagustias1588,Kak bahas juga dong pertambangan di Kalimantan untungnya ke mana?,2024-01-24T11:47:58Z,1,0
@Someone-zn4dh,Amin semoga pembangunannya lancar,2024-01-24T10:02:51Z,0,0
@wirasipalkon4742,Proyek ambisius ampas!,2024-01-23T12:55:58Z,0,1
@husnibsairi791,"Hai  manusia jangan la mencari cari keburukan orang lain , padahal kita belum tentu jga baik",2024-01-22T23:20:24Z,0,0
@sukris3182,SUDAH DIJELASKAN BERKALI KALI SECARA GEOGRAFIS UNTU MERATAKAN KESEJAHTERAAN KOK MASIH BERLAGAK .,2024-01-21T23:37:54Z,1,0
@SyafruddiDin,Di selatan pulau Jawa itu ada pulau Sekutu/ Barat<br>Dan di situ ada pangkalan Militer AS.,2024-01-21T08:40:45Z,0,0
@ilacikgu8743,Keren the best Indonesia Ku😍😘,2024-01-21T03:21:48Z,0,0
@adiniafattah2841,Duiit...duiiit...,2024-01-20T20:53:11Z,0,1
@AbdulGani-z3t,Pindah Ibukota gunanya agar tidak kebanjiran lagi,2024-01-20T17:30:49Z,0,1
@umarmuraya4319,<b>Kurang kerjaan APA .. KEHABISAN ALASAN UNTUK  KORUPSI</b>,2024-01-20T17:11:03Z,1,1
@AchadiatAffandi-lz6ve,Siapa yang mau pindsh kesans  mrnjalani kehidupan disana menghabiskan masa tuanya disana selain yang tidak punya pilihan.,2024-01-20T16:24:11Z,0,1
@Canpay02,bikin tebel buku sejarah nanti😂,2024-01-20T13:03:04Z,0,1
@aanarmes1077,Tujuan ibu kota adalah <br>         Suatu saat apa  bila terjadi banjir atau  bencana.  Akan menampung manusia. Kesuluruh Kalimantan <br>     2.   Akan.menyiapkan lahan buat.  Orang orang yg akan dipindahkan  kekalimntn<br>3.  Akan membangun lahan lahan supaya. Negara luar tertarik.  <br>  4 kalo ibu kota pindah hutan asli Kalimantan. Dan  lahan lahan petani jadi sasaran   dalam hutan  <br>  5.  Per ekonomian di pulau Jawa saat ini.   Masih tidak stabil.    Kata Jokowi emang benar    BBM aja malah makin naik <br>   Dengan alasan     bayar pajak binyak bensin.    <br>    6.     Apakah. Kalo  disatukan    ke Kalimantan    apakah gak bakal. Adu bentrok soalnya.   Orang asli Kalimantan.  Sipatnya   kalo  soal beda suku juga.  Panas dingin.     Begitu juga dari pulau Jawa. Sama suka panas dingin kalo udah menyakut soal suku.    Topeng aja kalo mengatakan nama NKRI.  <br>  7.   Apalagi kalo  soal antar pedagang   <br>   8 ingat.     Lah sejarah.   <br> Apa lagi. Saat ini.  Kalimantan masih. Mengingat sejarah kerusuhan sampit atau di Kalbar <br>         Apakah saat ini masih panas dingin kita tidak tau <br>   9. Dulu jaman Suharto aja  mendatangkan imigran.  Malah.  Mengacaukan  per ekonomian  asli penduduk  setempat     dan sebaliknya  bahkan ketika itu imigran didatangkan Belanda  besar besaran kekalimantan.    Hampir menguasai.  Lahan atau pedagang kakilima  asli setempat <br>       Kaji dulu lah sebelum  pak Jokowi atau yg akan menjadi persiden. 2024.   <br>     Karena.     Kejadian memindahkan   imigran. Dampaknya.  Kita harus kaji. Lebih dalam. Dan sedalam dalamnya.,2024-01-19T18:10:51Z,0,0
@AdiwarnaSambernyowo,Nkri pindah ibu kota ke ikn supaya bandit kontraktor dan makelar infrastruktur singapore bisa panen banyak uang dari apbn.,2024-01-19T11:29:20Z,0,0
@DennyKambey-dg1cw,Proyek yg ngga benar dan bukan menguntungkan tapi merugikan besar selain hutan yg diratakan rakyatpun akan diratakan.,2024-01-19T10:23:45Z,0,1
@tigasekawan7370,"Lihat Jayabaya book, d situ sudah tertulis",2024-01-19T06:57:07Z,0,0
@Barji45Vivo,Jakarta banji ikan tenggelam 20 tahun lagi sebab tanah di Jawa beda dgn tanah Kalimantan contoh dulu hutan lindung ditebangi jadi kebun sawat bukti hujan dikit rumah rumah didaerah pantai udah tenggelam banjir.air laut pasang air hulu turun air naik ke pemukiman jalan tenggelam cepat rusak.,2024-01-19T02:29:50Z,0,1
@suroto1974,pertanyaannya...<br>1. Apakah IKN mensejahterakan rakyat Indonesia?<br>2. secara geopolitik apakah aman? karena untuk menguasai sebuah negara adalah kuasai ibukotanya<br>posisi ibukota negara itu tidak hanya melihat aspek secara geografis ditengah.tapi lebih melihat pada fungsi dan keamanan negara,2024-01-19T02:19:27Z,0,1
@inayahcat7264,"Teori kadang Beda dgn praktekx.. lisan berkata Manis, janji2 setinggi langit tp kita tdk pernah tau ada apa dibalik itu semua.  Krn Politik itu kejam.  Kita liat bbrp  thn k dpn gmn nasib negara dn bngsa ini.  Bgi sy pribadi udh alami krisis kepercayaan .  Siapapun Pemimpinx Semoga Allah Ridho dan memberi Rahmat.. hnya itu yg bs sy lakukn ..BERDOA...😢😢😢",2024-01-18T21:35:18Z,0,0
@inayahcat7264,Bekerjalah dgn Ikhlas spt Pahlawan bukan spt Pebisnis yg cari Cuan .. 😢😢😢,2024-01-18T21:29:20Z,0,0
@felixlemanli,"Biar teratur Indonesia, Jakarta Medan Surabaya kota bisnis. Kalimantan wilayah ibukota sebagai pusat pemerintahan, Bandung Papua sebagai kota dan provinsi penghasil kekayaan alam negara Indonesia.",2024-01-18T19:19:33Z,0,1
@tahubandung6962,Ikn akn jadi kebanggaan Indonesia<br>Kota baru yg di tata rapi. Ibukota masa depan,2024-01-18T16:18:12Z,0,1
@HwaMulan0301,"Terima kasih kontennya, memberikan informasi yang berimbang dan sejuk... Semoga eksekusi nya dilaksanakan dengan penuh amanah dan tanggung jawab... Semoga sy masih diberi kesempatan untuk melihat indahnya ibukota Nusantara",2024-01-18T01:53:27Z,0,1
@smkal-hasanaintv9222,Prabowo-Gibran menang IKN akan Terlaksana,2024-01-16T08:53:32Z,0,0
@amranrosyadi1565,"Saya setuju aja, tapi tetep dpr yang ada di Senayan jangan di tutup... Gimana kalo buat taman rekreasi maksudnya musium. Masyarakat bisa melihat DPR 😂😂... Atau mungkin dpr jadi 2...<br>Silahkan coment jangan marah ini hanya diskusi..🙏🙏",2024-01-16T04:24:01Z,1,0
@MitraCell-sy7bu,Kalimantan paru parunya Indonesia,2024-01-16T03:50:40Z,0,0
@cahyaputra5278,Kalimantan adalah koendji,2024-01-15T23:44:55Z,0,0
@djamiranmiran9773,kalimantan jng hancur th 70an hutan di botaki rame2 kayu di jual ke jepang sampai th 83 baru stop hutan dah gundul. nah sekaramg batu bara di explotasi nah tanah daratan hancur semua majanya kalau.ibukota pindah di borneo bisa lebih di awasi.pusat gitu jadi lingkungan hidup sangat penting,2024-01-15T12:43:25Z,1,0
